Sr no,Country,Area (ha),No of trees,Longitude,Latitude,Google Maps Link
243,Indonesia,879,114270,116.1142514,-1.509419867,"https://www.google.com/maps?q=-1.50941986705302,116.114251419926"
244,Indonesia,712,92560,116.1059494,-1.555812246,"https://www.google.com/maps?q=-1.55581224581357,116.105949364702"
245,Indonesia,11588,1506440,116.2309733,-1.633714635,"https://www.google.com/maps?q=-1.63371463477984,116.230973285945"
246,Indonesia,2845,369850,116.1310551,-1.922353162,"https://www.google.com/maps?q=-1.92235316206934,116.131055149946"
247,Indonesia,2658,345540,116.1394714,-1.978721652,"https://www.google.com/maps?q=-1.97872165185221,116.139471358993"
248,Indonesia,689,89570,116.0665099,-1.983396392,"https://www.google.com/maps?q=-1.98339639215727,116.066509893262"
249,Indonesia,6162,801060,116.1160492,-2.017071111,"https://www.google.com/maps?q=-2.0170711108793,116.116049152876"
250,Indonesia,1884,244920,116.0662266,-2.011055618,"https://www.google.com/maps?q=-2.0110556180544,116.066226600756"
251,Indonesia,13340,1734200,116.6624602,3.782936389,"https://www.google.com/maps?q=3.78293638909057,116.662460224091"
252,Indonesia,22890,2975700,117.2400627,3.671771082,"https://www.google.com/maps?q=3.67177108181056,117.240062674633"
253,Indonesia,5028,653640,117.1756913,3.919670262,"https://www.google.com/maps?q=3.919670261931,117.175691338384"
254,Indonesia,30931,4021030,116.8746536,2.887359885,"https://www.google.com/maps?q=2.88735988529235,116.874653587588"
255,Indonesia,37794,4913220,116.9432415,2.631252745,"https://www.google.com/maps?q=2.63125274461308,116.943241540263"
256,Indonesia,22389,2910570,117.6307284,2.712163542,"https://www.google.com/maps?q=2.71216354158213,117.630728415631"
257,Indonesia,53076,6899880,117.1658051,2.226583233,"https://www.google.com/maps?q=2.22658323316141,117.165805093409"
258,Indonesia,12342,1604460,116.7615221,0.9616837779,"https://www.google.com/maps?q=0.961683777923938,116.761522081276"
259,Indonesia,15193,1975090,117.8763906,1.573626585,"https://www.google.com/maps?q=1.57362658492258,117.876390588736"
260,Indonesia,10647,1384110,118.4084209,1.352388207,"https://www.google.com/maps?q=1.35238820693891,118.408420893037"
261,Indonesia,22338,2903940,116.23461,-0.7115791427,"https://www.google.com/maps?q=-0.71157914269262,116.234610045817"
262,Indonesia,3045,395850,116.6395409,-1.071928298,"https://www.google.com/maps?q=-1.07192829775927,116.639540948894"
263,Indonesia,16747,2177110,116.1433519,-1.601365605,"https://www.google.com/maps?q=-1.60136560533423,116.143351851379"
264,Indonesia,1250,162500,116.0946361,-1.625182552,"https://www.google.com/maps?q=-1.62518255222952,116.094636085996"
265,Indonesia,11489,1493570,116.0701346,-1.704545125,"https://www.google.com/maps?q=-1.70454512463511,116.070134563491"
266,Indonesia,14627,1901510,118.1644746,0.9636989486,"https://www.google.com/maps?q=0.963698948621942,118.164474647702"
267,Indonesia,3013,391690,116.8912043,-0.8642311247,"https://www.google.com/maps?q=-0.86423112471564,116.891204268723"
268,Indonesia,2620,340600,117.1489704,-0.6565197346,"https://www.google.com/maps?q=-0.656519734601415,117.148970375056"
269,Indonesia,1954,254020,111.5143901,-2.062740272,"https://www.google.com/maps?q=-2.06274027213841,111.514390141179"
270,Indonesia,911,118430,111.6120886,-2.182882773,"https://www.google.com/maps?q=-2.18288277318613,111.612088565341"
271,Indonesia,15149,1969370,111.332215,-1.97912351,"https://www.google.com/maps?q=-1.97912350977469,111.332215026387"
272,Indonesia,10423,1354990,111.262594,-2.341859252,"https://www.google.com/maps?q=-2.34185925209346,111.262593967046"
273,Indonesia,6000,780000,111.7001923,-2.253946086,"https://www.google.com/maps?q=-2.25394608564737,111.700192344898"
274,Indonesia,1997,259610,111.6715628,-2.601734368,"https://www.google.com/maps?q=-2.60173436751842,111.671562795344"
275,Indonesia,2511,326430,111.5039124,-2.344455752,"https://www.google.com/maps?q=-2.34445575233199,111.503912439079"
276,Indonesia,5632,732160,111.3600882,-2.353455872,"https://www.google.com/maps?q=-2.35345587202777,111.360088182728"
277,Indonesia,2999,389870,111.7831138,-2.210793163,"https://www.google.com/maps?q=-2.21079316293382,111.783113781136"
278,Indonesia,4479,582270,111.7611442,-2.291751538,"https://www.google.com/maps?q=-2.29175153780586,111.761144166048"
279,Indonesia,1133,147290,111.6770609,-2.330676173,"https://www.google.com/maps?q=-2.33067617287379,111.677060906287"
280,Indonesia,2113,274690,111.7873291,-2.578312638,"https://www.google.com/maps?q=-2.57831263773961,111.787329069375"
281,Indonesia,1276,165880,111.8093505,-2.562040894,"https://www.google.com/maps?q=-2.56204089434058,111.80935050379"
282,Indonesia,639,83070,111.7722523,-2.539932994,"https://www.google.com/maps?q=-2.53993299387861,111.772252255241"
283,Indonesia,691,89830,111.8270898,-2.533848863,"https://www.google.com/maps?q=-2.53384886253667,111.827089831566"
284,Indonesia,422,54860,111.7444328,-2.508464909,"https://www.google.com/maps?q=-2.50846490904086,111.744432829694"
285,Indonesia,585,76050,111.7972562,-2.510563987,"https://www.google.com/maps?q=-2.51056398698254,111.797256244402"
286,Indonesia,1391,180830,111.2159131,-2.425160314,"https://www.google.com/maps?q=-2.42516031422837,111.215913083158"
287,Indonesia,11731,1525030,111.889048,-2.413049009,"https://www.google.com/maps?q=-2.41304900941179,111.889047984331"
288,Indonesia,605,78650,111.7227074,-2.481053568,"https://www.google.com/maps?q=-2.4810535675994,111.722707357778"
289,Indonesia,2413,313690,111.3447447,-2.546172131,"https://www.google.com/maps?q=-2.54617213051189,111.344744657974"
290,Indonesia,231,30030,111.3014419,-2.513202677,"https://www.google.com/maps?q=-2.51320267713651,111.30144189907"
291,Indonesia,708,92040,111.7029205,-2.539288317,"https://www.google.com/maps?q=-2.53928831715411,111.702920479082"
292,Indonesia,949,123370,111.7254863,-2.546897664,"https://www.google.com/maps?q=-2.54689766372658,111.725486261434"
293,Indonesia,333,43290,111.770261,-2.628919991,"https://www.google.com/maps?q=-2.62891999082774,111.770260967923"
294,Indonesia,2501,325130,111.376198,-2.238107745,"https://www.google.com/maps?q=-2.23810774460027,111.376197989498"
295,Indonesia,3171,412230,111.2996254,-2.215776093,"https://www.google.com/maps?q=-2.21577609323317,111.299625431007"
296,Indonesia,2930,380900,111.3148909,-2.281476673,"https://www.google.com/maps?q=-2.2814766733225,111.314890894417"
297,Indonesia,1023,132990,112.0090414,-2.474412327,"https://www.google.com/maps?q=-2.47441232720074,112.009041445015"
298,Indonesia,7293,948090,112.0592446,-2.537388123,"https://www.google.com/maps?q=-2.53738812316583,112.059244644164"
299,Indonesia,193,25090,111.6607606,-2.61447538,"https://www.google.com/maps?q=-2.61447538042929,111.660760634157"
300,Indonesia,7548,981240,111.97628,-2.213060947,"https://www.google.com/maps?q=-2.21306094721368,111.976279981394"
301,Indonesia,15319,1991470,112.7759515,-2.533889544,"https://www.google.com/maps?q=-2.53388954404541,112.775951502499"
302,Indonesia,9965,1295450,112.9136499,-1.830807861,"https://www.google.com/maps?q=-1.8308078613575,112.913649892904"
303,Indonesia,14681,1908530,113.1302284,-1.817196407,"https://www.google.com/maps?q=-1.81719640735972,113.130228385474"
304,Indonesia,4754,618020,112.493504,-2.296145895,"https://www.google.com/maps?q=-2.29614589532485,112.493503986641"
305,Indonesia,5808,755040,112.8159133,-2.339874313,"https://www.google.com/maps?q=-2.33987431268276,112.815913261073"
306,Indonesia,8134,1057420,112.6836314,-2.534214127,"https://www.google.com/maps?q=-2.53421412676352,112.683631385128"
307,Indonesia,3421,444730,112.7241456,-1.803819905,"https://www.google.com/maps?q=-1.80381990481153,112.724145591452"
308,Indonesia,243,31590,112.689245,-1.837096584,"https://www.google.com/maps?q=-1.83709658404377,112.689245037887"
309,Indonesia,17035,2214550,112.5799255,-2.248283738,"https://www.google.com/maps?q=-2.24828373834194,112.579925476277"
310,Indonesia,10164,1321320,112.9146849,-2.161986916,"https://www.google.com/maps?q=-2.16198691595345,112.914684875804"
311,Indonesia,1490,193700,112.617331,-2.160907441,"https://www.google.com/maps?q=-2.16090744050983,112.617331040262"
312,Indonesia,306,39780,112.6644764,-2.272999933,"https://www.google.com/maps?q=-2.27299993316461,112.664476413824"
313,Indonesia,3074,399620,112.674944,-2.43900729,"https://www.google.com/maps?q=-2.4390072895131,112.674944006891"
314,Indonesia,6224,809120,112.611155,-2.482097762,"https://www.google.com/maps?q=-2.48209776177883,112.611154973735"
315,Indonesia,17233,2240290,112.5434472,-2.130087729,"https://www.google.com/maps?q=-2.13008772879085,112.543447177906"
316,Indonesia,694,90220,112.5268783,-2.398983277,"https://www.google.com/maps?q=-2.39898327679142,112.526878316939"
317,Indonesia,1942,252460,112.9735423,-1.854783257,"https://www.google.com/maps?q=-1.85478325692593,112.973542349442"
318,Indonesia,7536,979680,113.0061968,-1.82097569,"https://www.google.com/maps?q=-1.82097569004608,113.006196758567"
319,Indonesia,1298,168740,112.9852954,-1.794965574,"https://www.google.com/maps?q=-1.79496557380613,112.985295383528"
320,Indonesia,12638,1642940,112.8149252,-1.808296996,"https://www.google.com/maps?q=-1.80829699608988,112.814925197601"
321,Indonesia,14578,1895140,112.552322,-1.604759743,"https://www.google.com/maps?q=-1.60475974327334,112.552321959409"
322,Indonesia,11428,1485640,113.0698826,-2.084867563,"https://www.google.com/maps?q=-2.08486756261741,113.069882584185"
323,Indonesia,5036,654680,112.8461333,-1.63502635,"https://www.google.com/maps?q=-1.6350263499054,112.846133272606"
324,Indonesia,385,50050,112.788077,-1.658558743,"https://www.google.com/maps?q=-1.65855874310747,112.788077042834"
325,Indonesia,839,109070,112.774034,-1.641372788,"https://www.google.com/maps?q=-1.64137278793658,112.774033959115"
326,Indonesia,2933,381290,112.6381596,-1.932000003,"https://www.google.com/maps?q=-1.93200000308956,112.638159601534"
327,Indonesia,9057,1177410,112.7756706,-2.436895601,"https://www.google.com/maps?q=-2.43689560083771,112.77567062143"
328,Indonesia,4412,573560,112.659144,-2.01097844,"https://www.google.com/maps?q=-2.01097844009789,112.659144046984"
329,Indonesia,128,16640,113.0568228,-1.99546913,"https://www.google.com/maps?q=-1.99546913000142,113.056822827031"
330,Indonesia,5,650,113.0596911,-1.993659355,"https://www.google.com/maps?q=-1.99365935486174,113.05969111494"
331,Indonesia,2,260,113.0514121,-1.994401892,"https://www.google.com/maps?q=-1.99440189220936,113.051412072797"
332,Indonesia,984,127920,113.0021482,-2.045048887,"https://www.google.com/maps?q=-2.04504888689553,113.002148207027"
333,Indonesia,7690,999700,112.3129337,-1.933083773,"https://www.google.com/maps?q=-1.93308377290402,112.312933738083"
334,Indonesia,5295,688350,112.3469822,-1.841067977,"https://www.google.com/maps?q=-1.84106797731921,112.346982174636"
335,Indonesia,5199,675870,112.7418241,-1.91373858,"https://www.google.com/maps?q=-1.91373858007746,112.741824084438"
336,Indonesia,2344,304720,112.6183522,-1.972404847,"https://www.google.com/maps?q=-1.97240484730496,112.61835219913"
337,Indonesia,1020,132600,112.781134,-1.916864427,"https://www.google.com/maps?q=-1.91686442707881,112.781134046753"
338,Indonesia,224,29120,112.4420205,-2.462042281,"https://www.google.com/maps?q=-2.46204228144141,112.442020508167"
339,Indonesia,46,5980,112.3689502,-2.603113662,"https://www.google.com/maps?q=-2.60311366181607,112.368950240928"
340,Indonesia,406,52780,112.4297322,-2.56144989,"https://www.google.com/maps?q=-2.56144989021031,112.429732229918"
341,Indonesia,705,91650,112.0698743,-2.130648466,"https://www.google.com/maps?q=-2.13064846639049,112.069874290059"
342,Indonesia,2844,369720,112.274332,-2.420502792,"https://www.google.com/maps?q=-2.4205027915759,112.274331995777"
343,Indonesia,1491,193830,112.2936511,-2.888639912,"https://www.google.com/maps?q=-2.88863991232409,112.293651062485"
344,Indonesia,13116,1705080,112.0911176,-2.035668405,"https://www.google.com/maps?q=-2.03566840500754,112.091117587136"
345,Indonesia,1472,191360,112.4621899,-2.908199765,"https://www.google.com/maps?q=-2.90819976452359,112.462189892862"
346,Indonesia,8164,1061320,112.1393836,-2.68388604,"https://www.google.com/maps?q=-2.68388604025741,112.139383600095"
347,Indonesia,5722,743860,112.1164488,-2.589774287,"https://www.google.com/maps?q=-2.58977428679487,112.116448814049"
348,Indonesia,18856,2451280,112.5059397,-2.761538617,"https://www.google.com/maps?q=-2.76153861721793,112.50593971942"
349,Indonesia,4639,603070,112.4463173,-2.557220064,"https://www.google.com/maps?q=-2.55722006415538,112.446317312676"
350,Indonesia,17595,2287350,112.3590563,-2.422820759,"https://www.google.com/maps?q=-2.42282075945813,112.359056297617"
351,Indonesia,2962,385060,115.1671953,-1.925174405,"https://www.google.com/maps?q=-1.92517440464822,115.167195309049"
352,Indonesia,13289,1727570,114.3610061,-2.628106315,"https://www.google.com/maps?q=-2.62810631513679,114.361006118741"
353,Indonesia,23178,3013140,113.8368194,-3.044160145,"https://www.google.com/maps?q=-3.04416014514573,113.836819368941"
354,Indonesia,4711,612430,112.0279279,-2.422380679,"https://www.google.com/maps?q=-2.42238067920971,112.027927876398"
355,Indonesia,6101,793130,115.3913956,-1.98474552,"https://www.google.com/maps?q=-1.98474552033947,115.391395643137"
356,Indonesia,5875,763750,112.683508,-2.221331618,"https://www.google.com/maps?q=-2.22133161803505,112.683507966009"
357,Indonesia,8843,1149590,111.9649485,-2.519886753,"https://www.google.com/maps?q=-2.51988675342052,111.964948518707"
358,Indonesia,77,10010,111.727007,-2.413031677,"https://www.google.com/maps?q=-2.41303167677862,111.727007011452"
359,Indonesia,7297,948610,111.7769195,-2.41621164,"https://www.google.com/maps?q=-2.41621163988373,111.776919487046"
360,Indonesia,8122,1055860,112.7037589,-2.126470707,"https://www.google.com/maps?q=-2.1264707070172,112.703758865415"
361,Indonesia,2338,303940,112.4236247,-2.300219793,"https://www.google.com/maps?q=-2.30021979307345,112.423624668205"
362,Indonesia,12287,1597310,112.6245324,-2.345733398,"https://www.google.com/maps?q=-2.34573339796315,112.624532388299"
363,Indonesia,7457,969410,111.6369559,-2.286566179,"https://www.google.com/maps?q=-2.28656617894122,111.636955920179"
364,Indonesia,5411,703430,112.8334266,-1.584167745,"https://www.google.com/maps?q=-1.58416774450667,112.833426632287"
365,Indonesia,6643,863590,112.4618385,-2.629778708,"https://www.google.com/maps?q=-2.62977870829943,112.461838511593"
366,Indonesia,18167,2361710,112.765935,-2.699770859,"https://www.google.com/maps?q=-2.69977085901603,112.765934965153"
367,Indonesia,7401,962130,112.8145458,-2.742761851,"https://www.google.com/maps?q=-2.74276185098508,112.814545788173"
368,Indonesia,5840,759200,112.0876962,-2.438020499,"https://www.google.com/maps?q=-2.43802049860405,112.08769620418"
369,Indonesia,708,92040,112.0695562,-2.480196173,"https://www.google.com/maps?q=-2.4801961734863,112.069556153335"
370,Indonesia,2117,275210,112.0434342,-2.308437152,"https://www.google.com/maps?q=-2.30843715242952,112.043434204388"
371,Indonesia,2316,301080,112.2585688,-2.650372719,"https://www.google.com/maps?q=-2.65037271926006,112.258568840318"
372,Indonesia,8374,1088620,115.0368506,-1.183366649,"https://www.google.com/maps?q=-1.18336664921774,115.036850580896"
373,Indonesia,1233,160290,114.9098036,-1.093395426,"https://www.google.com/maps?q=-1.09339542576463,114.909803559564"
374,Indonesia,6246,811980,115.0181728,-1.146857824,"https://www.google.com/maps?q=-1.14685782388592,115.018172844251"
375,Indonesia,2790,362700,115.1849374,-1.665411884,"https://www.google.com/maps?q=-1.66541188424245,115.184937402906"
376,Indonesia,2859,371670,114.6707426,-0.6333899385,"https://www.google.com/maps?q=-0.633389938477765,114.670742577661"
377,Indonesia,12459,1619670,114.2125534,-1.256171358,"https://www.google.com/maps?q=-1.25617135840815,114.212553374147"
378,Indonesia,5768,749840,113.499583,-1.291461225,"https://www.google.com/maps?q=-1.29146122470965,113.499583034441"
379,Indonesia,14109,1834170,113.4813956,-1.367176847,"https://www.google.com/maps?q=-1.36717684674,113.481395619333"
380,Indonesia,4343,564590,113.550581,-1.456614713,"https://www.google.com/maps?q=-1.45661471284879,113.550581021995"
381,Indonesia,2174,282620,112.0069915,-2.307013672,"https://www.google.com/maps?q=-2.30701367226843,112.006991546301"
382,Indonesia,678,88140,112.0737344,-2.195237962,"https://www.google.com/maps?q=-2.19523796154686,112.073734408192"
383,Indonesia,700,91000,112.0968249,-2.198643059,"https://www.google.com/maps?q=-2.1986430591624,112.096824928553"
